T:	[01:18:54:295811]	*IDN?	R:	[01:18:54:506763]	ROBOT_PREMO, V1.0
T:	[02:44:08:942389]	STATE?	R:	[02:44:08:942562]	11
T:	[02:44:09:257270]	STATE?	R:	[02:44:09:257421]	11
T:	[02:44:09:561902]	STATE?	R:	[02:44:09:572249]	11
T:	[02:44:09:869590]	STATE?	R:	[02:44:09:877654]	11
T:	[02:44:10:181215]	STATE?	R:	[02:44:10:186466]	13
T:	[02:44:10:528937]	STATE?	R:	[02:44:10:529441]	13
T:	[02:44:10:831377]	STATE?	R:	[02:44:10:841860]	13
T:	[02:44:11:135884]	STATE?	R:	[02:44:11:151343]	13
T:	[02:44:11:151461]	DUT_SERIAL_NB?	R:	[02:44:11:551620]	22\07\0912365

T:	[02:44:11:859961]	STATE?	R:	[02:44:11:870265]	13
T:	[02:44:11:875564]	MoveFromInpToHiPot	R:	[02:44:12:252505]	ACK
T:	[02:44:12:558175]	STATE?	R:	[02:44:12:558408]	13
T:	[02:44:12:863493]	STATE?	R:	[02:44:12:863635]	13
T:	[02:44:13:168564]	STATE?	R:	[02:44:13:168701]	13
T:	[02:44:13:471944]	STATE?	R:	[02:44:13:472089]	13
T:	[02:44:13:788713]	STATE?	R:	[02:44:13:793931]	13
T:	[02:44:14:090118]	STATE?	R:	[02:44:14:090255]	13
T:	[02:44:14:391304]	STATE?	R:	[02:44:14:396547]	13
T:	[02:44:14:711258]	STATE?	R:	[02:44:14:721410]	13
T:	[02:44:15:017395]	STATE?	R:	[02:44:15:017549]	13
T:	[02:44:15:328466]	STATE?	R:	[02:44:15:328638]	13
T:	[02:44:15:634582]	STATE?	R:	[02:44:15:640000]	13
T:	[02:44:15:937433]	STATE?	R:	[02:44:15:942676]	12
T:	[02:44:16:239307]	STATE?	R:	[02:44:16:239441]	12
T:	[02:44:16:545327]	STATE?	R:	[02:44:16:550547]	12
T:	[02:44:16:847155]	STATE?	R:	[02:44:16:852380]	12
T:	[02:44:17:151553]	STATE?	R:	[02:44:17:151693]	12
T:	[02:44:17:462755]	STATE?	R:	[02:44:17:463090]	12
T:	[02:44:17:765747]	STATE?	R:	[02:44:17:770998]	12
T:	[02:44:18:066990]	STATE?	R:	[02:44:18:067133]	12
T:	[02:44:18:372676]	STATE?	R:	[02:44:18:372896]	12
T:	[02:44:18:677322]	STATE?	R:	[02:44:18:677460]	12
T:	[02:44:18:992304]	STATE?	R:	[02:44:18:997679]	12
T:	[02:44:19:300737]	STATE?	R:	[02:44:19:311114]	12
T:	[02:44:19:603405]	STATE?	R:	[02:44:19:603546]	12
T:	[02:44:19:905453]	STATE?	R:	[02:44:19:910877]	12
T:	[02:44:20:206492]	STATE?	R:	[02:44:20:211863]	12
T:	[02:44:20:510481]	STATE?	R:	[02:44:20:515714]	12
T:	[02:44:20:816319]	STATE?	R:	[02:44:20:816457]	12
T:	[02:44:21:122325]	STATE?	R:	[02:44:21:122593]	12
T:	[02:44:21:426523]	STATE?	R:	[02:44:21:426958]	12
T:	[02:44:21:729508]	STATE?	R:	[02:44:21:729716]	12
T:	[02:44:22:034590]	STATE?	R:	[02:44:22:034737]	14
T:	[02:44:22:348375]	STATE?	R:	[02:44:22:348570]	14
T:	[02:44:22:659770]	STATE?	R:	[02:44:22:659916]	14
T:	[02:44:22:974010]	STATE?	R:	[02:44:22:979377]	14
T:	[02:44:23:277392]	STATE?	R:	[02:44:23:282783]	14
T:	[02:44:23:584067]	STATE?	R:	[02:44:23:604506]	14
T:	[02:44:23:895391]	STATE?	R:	[02:44:23:900675]	14
T:	[02:44:24:257977]	STATE?	R:	[02:44:24:258121]	14
T:	[02:44:24:566037]	STATE?	R:	[02:44:24:566171]	14
T:	[02:44:24:886619]	STATE?	R:	[02:44:24:886763]	14
T:	[02:44:25:192607]	STATE?	R:	[02:44:25:197981]	14
T:	[02:44:25:506279]	STATE?	R:	[02:44:25:506414]	14
T:	[02:44:25:812356]	STATE?	R:	[02:44:25:812495]	14
T:	[02:44:26:117557]	STATE?	R:	[02:44:26:122778]	14
T:	[02:44:26:423772]	STATE?	R:	[02:44:26:423905]	14
T:	[02:44:26:729588]	STATE?	R:	[02:44:26:729719]	14
T:	[02:44:27:040563]	STATE?	R:	[02:44:27:040701]	14
T:	[02:44:27:354340]	STATE?	R:	[02:44:27:374886]	14
T:	[02:44:27:660678]	STATE?	R:	[02:44:27:660900]	14
T:	[02:44:27:971756]	STATE?	R:	[02:44:27:997379]	14
T:	[02:44:28:276363]	STATE?	R:	[02:44:28:304495]	14
T:	[02:44:28:586377]	STATE?	R:	[02:44:28:591602]	14
T:	[02:44:28:891876]	STATE?	R:	[02:44:28:897172]	14
T:	[02:44:29:202978]	STATE?	R:	[02:44:29:213194]	14
T:	[02:44:29:516607]	STATE?	R:	[02:44:29:537465]	14
T:	[02:44:29:819829]	STATE?	R:	[02:44:29:835759]	14
T:	[02:44:30:125287]	STATE?	R:	[02:44:30:125442]	14
T:	[02:44:30:427521]	STATE?	R:	[02:44:30:432809]	14
T:	[02:44:30:730835]	STATE?	R:	[02:44:30:736104]	14
T:	[02:44:31:037525]	STATE?	R:	[02:44:31:037656]	14
T:	[02:44:31:362599]	STATE?	R:	[02:44:31:362830]	14
T:	[02:44:31:668753]	STATE?	R:	[02:44:31:668911]	14
T:	[02:44:31:973657]	STATE?	R:	[02:44:31:978893]	14
T:	[02:44:32:275971]	STATE?	R:	[02:44:32:276112]	14
T:	[02:44:32:584799]	STATE?	R:	[02:44:32:590191]	14
T:	[02:44:32:898968]	STATE?	R:	[02:44:32:904221]	14
T:	[02:44:33:207627]	STATE?	R:	[02:44:33:207949]	14
T:	[02:44:33:513100]	STATE?	R:	[02:44:33:513297]	14
T:	[02:44:33:817567]	STATE?	R:	[02:44:33:817698]	14
T:	[02:44:34:118433]	STATE?	R:	[02:44:34:123659]	14
T:	[02:44:34:429035]	STATE?	R:	[02:44:34:429177]	14
T:	[02:44:34:730522]	STATE?	R:	[02:44:34:735776]	14
T:	[02:44:35:039904]	STATE?	R:	[02:44:35:052286]	14
T:	[02:44:35:347689]	STATE?	R:	[02:44:35:383468]	14
T:	[02:44:35:668424]	STATE?	R:	[02:44:35:673642]	14
T:	[02:44:35:974190]	STATE?	R:	[02:44:35:979764]	14
T:	[02:44:36:290805]	STATE?	R:	[02:44:36:296185]	14
T:	[02:44:36:606272]	STATE?	R:	[02:44:36:611641]	14
T:	[02:44:36:907709]	STATE?	R:	[02:44:36:907833]	14
T:	[02:44:37:224454]	STATE?	R:	[02:44:37:235110]	14
T:	[02:44:37:557877]	STATE?	R:	[02:44:37:558009]	14
T:	[02:44:37:866166]	STATE?	R:	[02:44:37:866292]	14
T:	[02:44:38:171168]	STATE?	R:	[02:44:38:181691]	14
T:	[02:44:38:484361]	STATE?	R:	[02:44:38:489586]	14
T:	[02:44:38:786265]	STATE?	R:	[02:44:38:796424]	14
T:	[02:44:39:088953]	STATE?	R:	[02:44:39:089125]	14
T:	[02:44:39:392021]	STATE?	R:	[02:44:39:397245]	14
T:	[02:44:39:707167]	STATE?	R:	[02:44:39:727514]	14
T:	[02:44:40:010923]	STATE?	R:	[02:44:40:011052]	14
T:	[02:44:40:318475]	STATE?	R:	[02:44:40:318636]	14
T:	[02:44:40:624972]	STATE?	R:	[02:44:40:625103]	14
T:	[02:44:40:926445]	STATE?	R:	[02:44:40:926571]	14
T:	[02:44:41:232154]	STATE?	R:	[02:44:41:232637]	14
T:	[02:44:41:543494]	STATE?	R:	[02:44:41:548722]	14
T:	[02:44:41:850792]	STATE?	R:	[02:44:41:856031]	14
T:	[02:44:42:160531]	STATE?	R:	[02:44:42:165745]	14
T:	[02:44:42:463013]	STATE?	R:	[02:44:42:473408]	14
T:	[02:44:42:765192]	STATE?	R:	[02:44:42:765419]	14
T:	[02:44:43:068174]	STATE?	R:	[02:44:43:073399]	14
T:	[02:44:43:378390]	STATE?	R:	[02:44:43:393684]	14
T:	[02:44:43:685667]	STATE?	R:	[02:44:43:690913]	14
T:	[02:44:43:990791]	STATE?	R:	[02:44:43:990916]	14
T:	[02:44:44:301189]	STATE?	R:	[02:44:44:301635]	14
T:	[02:44:44:607319]	STATE?	R:	[02:44:44:607448]	14
T:	[02:44:44:915186]	STATE?	R:	[02:44:44:940754]	14
T:	[02:44:45:218670]	STATE?	R:	[02:44:45:218797]	14
T:	[02:44:45:521454]	STATE?	R:	[02:44:45:521587]	14
T:	[02:44:45:824752]	STATE?	R:	[02:44:45:834805]	14
T:	[02:44:46:135958]	STATE?	R:	[02:44:46:161751]	14
T:	[02:44:46:438436]	STATE?	R:	[02:44:46:439702]	14
T:	[02:44:46:754457]	STATE?	R:	[02:44:46:770279]	14
T:	[02:44:47:062931]	STATE?	R:	[02:44:47:063066]	14
T:	[02:44:47:366168]	STATE?	R:	[02:44:47:371386]	14
T:	[02:44:47:672076]	STATE?	R:	[02:44:47:687329]	14
T:	[02:44:47:976983]	STATE?	R:	[02:44:47:982197]	14
T:	[02:44:48:287886]	STATE?	R:	[02:44:48:288015]	14
T:	[02:44:48:593961]	STATE?	R:	[02:44:48:614871]	14
T:	[02:44:48:910311]	STATE?	R:	[02:44:48:910485]	14
T:	[02:44:49:220038]	STATE?	R:	[02:44:49:220168]	14
T:	[02:44:49:524512]	STATE?	R:	[02:44:49:524640]	14
T:	[02:44:49:833165]	STATE?	R:	[02:44:49:838380]	14
T:	[02:44:50:141467]	STATE?	R:	[02:44:50:141634]	14
T:	[02:44:50:447614]	STATE?	R:	[02:44:50:452833]	14
T:	[02:44:50:753143]	STATE?	R:	[02:44:50:758358]	14
T:	[02:44:51:059174]	STATE?	R:	[02:44:51:064947]	14
T:	[02:44:51:363223]	STATE?	R:	[02:44:51:363368]	14
T:	[02:44:51:692201]	STATE?	R:	[02:44:51:702780]	14
T:	[02:44:51:999194]	STATE?	R:	[02:44:51:999351]	14
T:	[02:44:52:321440]	STATE?	R:	[02:44:52:321838]	14
T:	[02:44:52:632502]	STATE?	R:	[02:44:52:642756]	14
T:	[02:44:52:945946]	STATE?	R:	[02:44:52:961463]	14
T:	[02:44:53:272593]	STATE?	R:	[02:44:53:272733]	14
T:	[02:44:53:335155]	LaserPrint 22/07/2600017	R:	[02:44:53:593795]	ACK
T:	[02:44:53:599070]	STATE?	R:	[02:44:53:599204]	78
T:	[02:44:53:907275]	STATE?	R:	[02:44:53:917952]	78
T:	[02:44:53:923172]	MoveFromPowTowToOKparts	R:	[02:44:54:090924]	ACK
T:	[02:44:54:398154]	STATE?	R:	[02:44:54:398293]	78
T:	[02:44:54:702081]	STATE?	R:	[02:44:54:712632]	78
T:	[02:44:55:006890]	STATE?	R:	[02:44:55:012252]	78
T:	[02:44:55:333427]	STATE?	R:	[02:44:55:333634]	78
T:	[02:44:55:642602]	STATE?	R:	[02:44:55:642756]	78
T:	[02:44:55:946224]	STATE?	R:	[02:44:55:956662]	14
T:	[02:44:56:252521]	STATE?	R:	[02:44:56:252678]	14
T:	[02:44:56:560025]	STATE?	R:	[02:44:56:565285]	14
T:	[02:44:56:876068]	STATE?	R:	[02:44:56:881300]	14
T:	[02:44:57:213074]	STATE?	R:	[02:44:57:218583]	14
T:	[02:44:57:516912]	STATE?	R:	[02:44:57:522189]	14
T:	[02:44:57:817988]	STATE?	R:	[02:44:57:818197]	14
T:	[02:44:58:124947]	STATE?	R:	[02:44:58:135423]	14
T:	[02:44:58:430994]	STATE?	R:	[02:44:58:442122]	14
T:	[02:44:58:737096]	STATE?	R:	[02:44:58:747585]	14
T:	[02:44:59:040030]	STATE?	R:	[02:44:59:050632]	14
T:	[02:44:59:349070]	STATE?	R:	[02:44:59:354314]	14
T:	[02:44:59:654730]	STATE?	R:	[02:44:59:655324]	14
T:	[02:44:59:957351]	STATE?	R:	[02:44:59:967667]	14
T:	[02:45:00:262499]	STATE?	R:	[02:45:00:272911]	14
T:	[02:45:00:568635]	STATE?	R:	[02:45:00:568846]	14
T:	[02:45:00:869635]	STATE?	R:	[02:45:00:870107]	14
T:	[02:45:01:174235]	STATE?	R:	[02:45:01:184705]	14
T:	[02:45:01:478124]	STATE?	R:	[02:45:01:483427]	14
T:	[02:45:01:803899]	STATE?	R:	[02:45:01:809150]	14
T:	[02:45:02:109977]	STATE?	R:	[02:45:02:110161]	14
T:	[02:45:02:412185]	STATE?	R:	[02:45:02:417552]	14
T:	[02:45:02:726325]	STATE?	R:	[02:45:02:731717]	14
T:	[02:45:03:044608]	STATE?	R:	[02:45:03:049877]	14
T:	[02:45:03:351594]	STATE?	R:	[02:45:03:362133]	14
T:	[02:45:03:657668]	STATE?	R:	[02:45:03:675253]	14
T:	[02:45:03:968910]	STATE?	R:	[02:45:03:979371]	14
T:	[02:45:04:278376]	STATE?	R:	[02:45:04:283948]	14
T:	[02:45:04:585012]	STATE?	R:	[02:45:04:605969]	14
T:	[02:45:04:890622]	STATE?	R:	[02:45:04:895855]	14
T:	[02:45:05:195620]	STATE?	R:	[02:45:05:211258]	14
T:	[02:45:05:498110]	STATE?	R:	[02:45:05:503346]	14
T:	[02:45:05:805643]	STATE?	R:	[02:45:05:815809]	14
T:	[02:45:06:107883]	STATE?	R:	[02:45:06:118646]	30
T:	[02:45:06:470921]	STATE?	R:	[02:45:06:481277]	30
T:	[02:45:06:772275]	STATE?	R:	[02:45:06:782535]	30
T:	[02:45:07:077327]	STATE?	R:	[02:45:07:093064]	22
T:	[02:45:07:385596]	STATE?	R:	[02:45:07:390852]	22
T:	[02:45:07:697843]	STATE?	R:	[02:45:07:697984]	22
T:	[02:45:07:718729]	MoveFromLCRToPowTow	R:	[02:45:07:878632]	ACK
T:	[02:45:08:178416]	STATE?	R:	[02:45:08:183749]	22
T:	[02:45:08:480358]	STATE?	R:	[02:45:08:480496]	22
T:	[02:45:08:781733]	STATE?	R:	[02:45:08:781871]	22
T:	[02:45:09:086369]	STATE?	R:	[02:45:09:086516]	22
T:	[02:45:09:388762]	STATE?	R:	[02:45:09:399095]	22
T:	[02:45:09:690244]	STATE?	R:	[02:45:09:695528]	22
T:	[02:45:09:994514]	STATE?	R:	[02:45:09:999889]	22
T:	[02:45:10:297683]	STATE?	R:	[02:45:10:308006]	22
T:	[02:45:10:599489]	STATE?	R:	[02:45:10:609797]	22
T:	[02:45:10:903283]	STATE?	R:	[02:45:10:908671]	22
T:	[02:45:11:207417]	STATE?	R:	[02:45:11:212659]	22
T:	[02:45:11:513611]	STATE?	R:	[02:45:11:518871]	22
T:	[02:45:11:819573]	STATE?	R:	[02:45:11:824895]	22
T:	[02:45:12:126027]	STATE?	R:	[02:45:12:131258]	22
T:	[02:45:12:432146]	STATE?	R:	[02:45:12:432393]	22
T:	[02:45:12:733282]	STATE?	R:	[02:45:12:733431]	22
T:	[02:45:13:034810]	STATE?	R:	[02:45:13:034962]	22
T:	[02:45:13:340049]	STATE?	R:	[02:45:13:345317]	22
T:	[02:45:13:646975]	STATE?	R:	[02:45:13:652296]	22
T:	[02:45:13:949393]	STATE?	R:	[02:45:13:949872]	22
T:	[02:45:14:250727]	STATE?	R:	[02:45:14:255968]	22
T:	[02:45:14:555439]	STATE?	R:	[02:45:14:560669]	22
T:	[02:45:14:861677]	STATE?	R:	[02:45:14:861838]	22
T:	[02:45:15:167034]	STATE?	R:	[02:45:15:172289]	22
T:	[02:45:15:469676]	STATE?	R:	[02:45:15:470049]	22
T:	[02:45:15:772333]	STATE?	R:	[02:45:15:772476]	22
T:	[02:45:16:074443]	STATE?	R:	[02:45:16:074595]	22
T:	[02:45:16:376221]	STATE?	R:	[02:45:16:376382]	22
T:	[02:45:16:682207]	STATE?	R:	[02:45:16:682355]	22
T:	[02:45:17:003910]	STATE?	R:	[02:45:17:009229]	22
T:	[02:45:17:312674]	STATE?	R:	[02:45:17:312837]	22
T:	[02:45:17:616096]	STATE?	R:	[02:45:17:621337]	22
T:	[02:45:17:925191]	STATE?	R:	[02:45:17:925400]	22
T:	[02:45:18:244400]	STATE?	R:	[02:45:18:249913]	26
T:	[02:45:18:584563]	STATE?	R:	[02:45:18:589817]	26
T:	[02:45:18:887761]	STATE?	R:	[02:45:18:892993]	26
T:	[02:45:19:191980]	STATE?	R:	[02:45:19:218050]	26
T:	[02:45:19:228770]	MoveFromHiPotToLCR	R:	[02:45:19:463528]	ACK
T:	[02:45:19:771108]	STATE?	R:	[02:45:19:776339]	26
T:	[02:45:20:073678]	STATE?	R:	[02:45:20:078941]	26
T:	[02:45:20:379663]	STATE?	R:	[02:45:20:379825]	26
T:	[02:45:20:689621]	STATE?	R:	[02:45:20:689774]	26
T:	[02:45:20:993130]	STATE?	R:	[02:45:20:998677]	26
T:	[02:45:21:297192]	STATE?	R:	[02:45:21:297585]	26
T:	[02:45:21:604271]	STATE?	R:	[02:45:21:609505]	26
T:	[02:45:21:912686]	STATE?	R:	[02:45:21:922988]	26
T:	[02:45:22:218731]	STATE?	R:	[02:45:22:229289]	26
T:	[02:45:22:524581]	STATE?	R:	[02:45:22:529818]	26
T:	[02:45:22:838108]	STATE?	R:	[02:45:22:838273]	26
T:	[02:45:23:141781]	STATE?	R:	[02:45:23:147155]	26
T:	[02:45:23:445756]	STATE?	R:	[02:45:23:445934]	26
T:	[02:45:23:747798]	STATE?	R:	[02:45:23:753187]	26
T:	[02:45:24:050125]	STATE?	R:	[02:45:24:050282]	26
T:	[02:45:24:355173]	STATE?	R:	[02:45:24:360880]	26
T:	[02:45:24:667496]	STATE?	R:	[02:45:24:672741]	26
T:	[02:45:24:977186]	STATE?	R:	[02:45:24:982607]	26
T:	[02:45:25:279359]	STATE?	R:	[02:45:25:279633]	26
T:	[02:45:25:585290]	STATE?	R:	[02:45:25:585447]	26
T:	[02:45:25:888394]	STATE?	R:	[02:45:25:898696]	26
T:	[02:45:26:194186]	STATE?	R:	[02:45:26:220445]	26
T:	[02:45:26:498442]	STATE?	R:	[02:45:26:503678]	26
T:	[02:45:26:800607]	STATE?	R:	[02:45:26:800780]	26
T:	[02:45:27:103829]	STATE?	R:	[02:45:27:114285]	26
T:	[02:45:27:406603]	STATE?	R:	[02:45:27:437583]	26
T:	[02:45:27:725027]	STATE?	R:	[02:45:27:730264]	26
T:	[02:45:28:031435]	STATE?	R:	[02:45:28:036815]	26
T:	[02:45:28:338976]	STATE?	R:	[02:45:28:349339]	26
T:	[02:45:28:646045]	STATE?	R:	[02:45:28:646390]	26
T:	[02:45:28:953334]	STATE?	R:	[02:45:28:953802]	26
T:	[02:45:29:259604]	STATE?	R:	[02:45:29:280245]	26
T:	[02:45:29:565557]	STATE?	R:	[02:45:29:565705]	26
T:	[02:45:29:868687]	STATE?	R:	[02:45:29:873929]	26
T:	[02:45:30:174681]	STATE?	R:	[02:45:30:190179]	26
T:	[02:45:30:477082]	STATE?	R:	[02:45:30:487432]	26
T:	[02:45:30:778421]	STATE?	R:	[02:45:30:778630]	26
T:	[02:45:31:087034]	STATE?	R:	[02:45:31:097379]	26
T:	[02:45:31:393277]	STATE?	R:	[02:45:31:393451]	26
T:	[02:45:31:707736]	STATE?	R:	[02:45:31:718517]	26
T:	[02:45:32:014876]	STATE?	R:	[02:45:32:015027]	28
T:	[02:45:32:350356]	STATE?	R:	[02:45:32:350561]	28
T:	[02:45:32:653570]	STATE?	R:	[02:45:32:660747]	28
T:	[02:45:32:955752]	STATE?	R:	[02:45:32:960991]	28
T:	[02:45:33:257870]	STATE?	R:	[02:45:33:263101]	28
T:	[02:45:33:568267]	STATE?	R:	[02:45:33:573517]	28
T:	[02:45:33:874438]	STATE?	R:	[02:45:33:874646]	28
T:	[02:45:34:178899]	STATE?	R:	[02:45:34:179189]	28
T:	[02:45:34:495446]	STATE?	R:	[02:45:34:495593]	28
T:	[02:45:34:799030]	STATE?	R:	[02:45:34:809383]	28
T:	[02:45:35:119668]	STATE?	R:	[02:45:35:166232]	28
T:	[02:45:35:420708]	STATE?	R:	[02:45:35:420860]	28
T:	[02:45:35:726669]	STATE?	R:	[02:45:35:731906]	28
T:	[02:45:36:036329]	STATE?	R:	[02:45:36:041575]	28
T:	[02:45:36:361006]	STATE?	R:	[02:45:36:361172]	28
T:	[02:45:36:676761]	STATE?	R:	[02:45:36:733069]	28
T:	[02:45:36:982791]	STATE?	R:	[02:45:37:003461]	28
T:	[02:45:37:288620]	STATE?	R:	[02:45:37:293873]	28
T:	[02:45:37:599840]	STATE?	R:	[02:45:37:605077]	28
T:	[02:45:37:915788]	STATE?	R:	[02:45:37:915940]	28
T:	[02:45:38:220876]	STATE?	R:	[02:45:38:226122]	28
T:	[02:45:38:529890]	STATE?	R:	[02:45:38:535118]	28
T:	[02:45:38:841226]	STATE?	R:	[02:45:38:857002]	28
T:	[02:45:39:152469]	STATE?	R:	[02:45:39:152652]	28
T:	[02:45:39:462734]	STATE?	R:	[02:45:39:478224]	28
T:	[02:45:39:765153]	STATE?	R:	[02:45:39:765546]	28
T:	[02:45:40:071429]	STATE?	R:	[02:45:40:071567]	28
T:	[02:45:40:374463]	STATE?	R:	[02:45:40:379682]	28
T:	[02:45:40:695598]	STATE?	R:	[02:45:40:695752]	28
T:	[02:45:41:000750]	STATE?	R:	[02:45:41:005961]	28
T:	[02:45:41:306117]	STATE?	R:	[02:45:41:311625]	28
T:	[02:45:41:615536]	STATE?	R:	[02:45:41:615857]	28
T:	[02:45:41:919423]	STATE?	R:	[02:45:41:919577]	28
T:	[02:45:42:222739]	STATE?	R:	[02:45:42:222877]	28
T:	[02:45:42:532990]	STATE?	R:	[02:45:42:538489]	28
T:	[02:45:42:848429]	STATE?	R:	[02:45:42:848592]	28
T:	[02:45:43:154433]	STATE?	R:	[02:45:43:159645]	28
T:	[02:45:43:460551]	STATE?	R:	[02:45:43:470901]	28
T:	[02:45:43:795754]	STATE?	R:	[02:45:43:795884]	28
T:	[02:45:44:106625]	STATE?	R:	[02:45:44:111837]	28
T:	[02:45:44:426739]	STATE?	R:	[02:45:44:431953]	28
T:	[02:45:44:733446]	STATE?	R:	[02:45:44:733569]	28
T:	[02:45:45:035966]	STATE?	R:	[02:45:45:046497]	28
T:	[02:45:45:345075]	STATE?	R:	[02:45:45:350762]	28
T:	[02:45:45:651032]	STATE?	R:	[02:45:45:656649]	28
T:	[02:45:45:955554]	STATE?	R:	[02:45:45:960763]	28
T:	[02:45:46:267892]	STATE?	R:	[02:45:46:268045]	28
T:	[02:45:46:569478]	STATE?	R:	[02:45:46:574694]	28
T:	[02:45:46:881576]	STATE?	R:	[02:45:46:897015]	28
T:	[02:45:47:189739]	STATE?	R:	[02:45:47:195011]	28
T:	[02:45:47:495777]	STATE?	R:	[02:45:47:495919]	28
T:	[02:45:47:805022]	STATE?	R:	[02:45:47:805162]	28
T:	[02:45:48:111860]	STATE?	R:	[02:45:48:111992]	28
T:	[02:45:48:423371]	STATE?	R:	[02:45:48:423510]	28
T:	[02:45:48:729929]	STATE?	R:	[02:45:48:735325]	28
T:	[02:45:49:039341]	STATE?	R:	[02:45:49:055363]	28
T:	[02:45:49:355762]	STATE?	R:	[02:45:49:361249]	28
T:	[02:45:49:657392]	STATE?	R:	[02:45:49:662619]	28
T:	[02:45:49:968231]	STATE?	R:	[02:45:49:968531]	28
T:	[02:45:50:290122]	STATE?	R:	[02:45:50:295372]	28
T:	[02:45:50:596243]	STATE?	R:	[02:45:50:611679]	28
T:	[02:45:50:903840]	STATE?	R:	[02:45:50:909077]	28
T:	[02:45:51:210351]	STATE?	R:	[02:45:51:215576]	28
T:	[02:45:51:538830]	STATE?	R:	[02:45:51:538986]	28
T:	[02:45:51:843885]	STATE?	R:	[02:45:51:869905]	28
T:	[02:45:52:159350]	STATE?	R:	[02:45:52:164552]	28
T:	[02:45:52:461415]	STATE?	R:	[02:45:52:471817]	28
T:	[02:45:52:767241]	STATE?	R:	[02:45:52:772489]	28
T:	[02:45:53:084241]	STATE?	R:	[02:45:53:084382]	28
T:	[02:45:53:396275]	STATE?	R:	[02:45:53:411868]	28
T:	[02:45:53:698720]	STATE?	R:	[02:45:53:698917]	28
T:	[02:45:54:000822]	STATE?	R:	[02:45:54:000956]	28
T:	[02:45:54:307984]	STATE?	R:	[02:45:54:323838]	28
T:	[02:45:54:608837]	STATE?	R:	[02:45:54:614088]	28
T:	[02:45:54:912861]	STATE?	R:	[02:45:54:923173]	28
T:	[02:45:55:231874]	STATE?	R:	[02:45:55:237954]	28
T:	[02:45:55:537979]	STATE?	R:	[02:45:55:543416]	28
T:	[02:45:55:864383]	STATE?	R:	[02:45:55:864526]	28
T:	[02:45:56:174113]	STATE?	R:	[02:45:56:200015]	28
T:	[02:45:56:476654]	STATE?	R:	[02:45:56:476790]	28
T:	[02:45:56:786205]	STATE?	R:	[02:45:56:822729]	28
T:	[02:45:57:093041]	STATE?	R:	[02:45:57:093179]	28
T:	[02:45:57:417561]	STATE?	R:	[02:45:57:422786]	28
T:	[02:45:57:744390]	STATE?	R:	[02:45:57:766004]	28
T:	[02:45:58:053983]	STATE?	R:	[02:45:58:054493]	28
T:	[02:45:58:359654]	STATE?	R:	[02:45:58:364881]	28
T:	[02:45:58:665741]	STATE?	R:	[02:45:58:671187]	28
T:	[02:45:58:974359]	STATE?	R:	[02:45:58:974492]	28
T:	[02:45:59:280379]	STATE?	R:	[02:45:59:285662]	28
T:	[02:45:59:591539]	STATE?	R:	[02:45:59:591669]	28
T:	[02:45:59:923245]	STATE?	R:	[02:45:59:923390]	28
T:	[02:46:00:227737]	STATE?	R:	[02:46:00:227874]	28
T:	[02:46:00:540435]	STATE?	R:	[02:46:00:545709]	28
T:	[02:46:00:846481]	STATE?	R:	[02:46:00:851697]	28
T:	[02:46:01:157148]	STATE?	R:	[02:46:01:157289]	28
T:	[02:46:01:468259]	STATE?	R:	[02:46:01:478770]	28
T:	[02:46:01:777382]	STATE?	R:	[02:46:01:777508]	28
T:	[02:46:02:092624]	STATE?	R:	[02:46:02:097843]	28
T:	[02:46:02:403970]	STATE?	R:	[02:46:02:424523]	28
T:	[02:46:02:711686]	STATE?	R:	[02:46:02:737264]	28
T:	[02:46:03:016357]	STATE?	R:	[02:46:03:021574]	28
T:	[02:46:03:318090]	STATE?	R:	[02:46:03:318220]	28
T:	[02:46:03:624041]	STATE?	R:	[02:46:03:629293]	28
T:	[02:46:03:935926]	STATE?	R:	[02:46:03:936059]	28
T:	[02:46:04:247819]	STATE?	R:	[02:46:04:253054]	28
T:	[02:46:04:564085]	STATE?	R:	[02:46:04:564276]	28
T:	[02:46:04:869616]	STATE?	R:	[02:46:04:869811]	28
T:	[02:46:05:172841]	STATE?	R:	[02:46:05:183719]	28
T:	[02:46:05:481160]	STATE?	R:	[02:46:05:481292]	28
T:	[02:46:05:787362]	STATE?	R:	[02:46:05:812946]	28
T:	[02:46:06:089688]	STATE?	R:	[02:46:06:089813]	28
T:	[02:46:06:395790]	STATE?	R:	[02:46:06:406488]	28
T:	[02:46:06:697166]	STATE?	R:	[02:46:06:712509]	28
T:	[02:46:07:003830]	STATE?	R:	[02:46:07:003964]	28
T:	[02:46:07:344140]	STATE?	R:	[02:46:07:349376]	28
T:	[02:46:07:670333]	STATE?	R:	[02:46:07:701294]	28
T:	[02:46:07:976164]	STATE?	R:	[02:46:07:981619]	28
T:	[02:46:08:277951]	STATE?	R:	[02:46:08:278085]	28
T:	[02:46:08:599364]	STATE?	R:	[02:46:08:624799]	28
T:	[02:46:08:910699]	STATE?	R:	[02:46:08:925949]	28
T:	[02:46:09:230162]	STATE?	R:	[02:46:09:230324]	28
T:	[02:46:09:531596]	STATE?	R:	[02:46:09:536831]	28
T:	[02:46:09:837597]	STATE?	R:	[02:46:09:837725]	28
T:	[02:46:10:149248]	STATE?	R:	[02:46:10:149704]	28
T:	[02:46:10:457968]	STATE?	R:	[02:46:10:458148]	28
