T:	[04:51:32:837836]	*IDN?	R:	[04:51:32:998683]	ROBOT_PREMO, V1.0
T:	[05:04:02:648531]	STATE?	R:	[05:04:02:653775]	32
T:	[05:04:02:954534]	STATE?	R:	[05:04:02:959751]	32
T:	[05:04:03:258496]	STATE?	R:	[05:04:03:274435]	32
T:	[05:04:03:572427]	STATE?	R:	[05:04:03:572560]	32
T:	[05:04:03:881461]	STATE?	R:	[05:04:03:881594]	32
T:	[05:04:04:192527]	STATE?	R:	[05:04:04:192669]	32
T:	[05:04:04:498492]	STATE?	R:	[05:04:04:498625]	32
T:	[05:04:04:810101]	STATE?	R:	[05:04:04:810235]	32
T:	[05:04:05:117553]	STATE?	R:	[05:04:05:117693]	32
T:	[05:04:05:421370]	STATE?	R:	[05:04:05:426665]	32
T:	[05:04:05:725440]	STATE?	R:	[05:04:05:730657]	32
T:	[05:04:06:026590]	STATE?	R:	[05:04:06:037012]	32
T:	[05:04:06:328960]	STATE?	R:	[05:04:06:329269]	32
T:	[05:04:06:631539]	STATE?	R:	[05:04:06:641987]	32
T:	[05:04:06:947840]	STATE?	R:	[05:04:06:947966]	32
T:	[05:04:07:257848]	STATE?	R:	[05:04:07:257982]	32
T:	[05:04:07:584975]	STATE?	R:	[05:04:07:585107]	32
T:	[05:04:07:888398]	STATE?	R:	[05:04:07:888525]	32
T:	[05:04:08:190753]	STATE?	R:	[05:04:08:190880]	32
T:	[05:04:08:501538]	STATE?	R:	[05:04:08:506920]	32
T:	[05:04:08:807334]	STATE?	R:	[05:04:08:812854]	32
T:	[05:04:09:112853]	STATE?	R:	[05:04:09:123226]	32
T:	[05:04:09:429753]	STATE?	R:	[05:04:09:440304]	32
T:	[05:04:09:735192]	STATE?	R:	[05:04:09:755972]	32
T:	[05:04:10:043683]	STATE?	R:	[05:04:10:069475]	32
T:	[05:04:10:353961]	STATE?	R:	[05:04:10:354102]	32
T:	[05:04:10:659998]	STATE?	R:	[05:04:10:660134]	32
T:	[05:04:10:969813]	STATE?	R:	[05:04:10:975067]	32
T:	[05:04:11:273600]	STATE?	R:	[05:04:11:278819]	32
T:	[05:04:11:576787]	STATE?	R:	[05:04:11:602749]	32
T:	[05:04:11:893260]	STATE?	R:	[05:04:11:893394]	32
T:	[05:04:12:208638]	STATE?	R:	[05:04:12:213876]	32
T:	[05:04:12:519354]	STATE?	R:	[05:04:12:560500]	32
T:	[05:04:12:821829]	STATE?	R:	[05:04:12:822030]	32
T:	[05:04:13:126038]	STATE?	R:	[05:04:13:151884]	32
T:	[05:04:13:431683]	STATE?	R:	[05:04:13:436899]	32
T:	[05:04:13:738928]	STATE?	R:	[05:04:13:754180]	32
T:	[05:04:14:045344]	STATE?	R:	[05:04:14:060904]	32
T:	[05:04:14:350509]	STATE?	R:	[05:04:14:365872]	32
T:	[05:04:14:654734]	STATE?	R:	[05:04:14:655043]	32
T:	[05:04:14:957404]	STATE?	R:	[05:04:14:957728]	32
T:	[05:04:15:268196]	STATE?	R:	[05:04:15:294181]	32
T:	[05:04:15:578323]	STATE?	R:	[05:04:15:578456]	32
T:	[05:04:15:889540]	STATE?	R:	[05:04:15:899918]	32
T:	[05:04:16:195722]	STATE?	R:	[05:04:16:195857]	32
T:	[05:04:16:499569]	STATE?	R:	[05:04:16:504777]	32
T:	[05:04:16:802375]	STATE?	R:	[05:04:16:818173]	32
T:	[05:04:17:109191]	STATE?	R:	[05:04:17:109330]	32
T:	[05:04:17:412482]	STATE?	R:	[05:04:17:417719]	32
T:	[05:04:17:714493]	STATE?	R:	[05:04:17:714620]	32
T:	[05:04:18:015740]	STATE?	R:	[05:04:18:020958]	32
T:	[05:04:18:325987]	STATE?	R:	[05:04:18:326117]	32
T:	[05:04:18:631173]	STATE?	R:	[05:04:18:631310]	32
T:	[05:04:18:943011]	STATE?	R:	[05:04:18:948245]	32
T:	[05:04:19:249239]	STATE?	R:	[05:04:19:259723]	32
T:	[05:04:19:558486]	STATE?	R:	[05:04:19:558614]	32
T:	[05:04:19:864246]	STATE?	R:	[05:04:19:869457]	32
T:	[05:04:20:172693]	STATE?	R:	[05:04:20:172831]	32
T:	[05:04:20:477518]	STATE?	R:	[05:04:20:477645]	32
T:	[05:04:20:780102]	STATE?	R:	[05:04:20:785319]	32
T:	[05:04:21:097755]	STATE?	R:	[05:04:21:097895]	32
T:	[05:04:21:399108]	STATE?	R:	[05:04:21:399266]	32
T:	[05:04:21:705025]	STATE?	R:	[05:04:21:705217]	32
T:	[05:04:22:008632]	STATE?	R:	[05:04:22:024349]	32
T:	[05:04:22:320215]	STATE?	R:	[05:04:22:320356]	32
T:	[05:04:22:625817]	STATE?	R:	[05:04:22:636156]	32
T:	[05:04:22:935429]	STATE?	R:	[05:04:22:935564]	32
T:	[05:04:23:262035]	STATE?	R:	[05:04:23:277749]	32
T:	[05:04:23:567882]	STATE?	R:	[05:04:23:568020]	32
T:	[05:04:23:872809]	STATE?	R:	[05:04:23:872943]	32
T:	[05:04:24:177906]	STATE?	R:	[05:04:24:178044]	32
T:	[05:04:24:487610]	STATE?	R:	[05:04:24:488012]	32
T:	[05:04:24:810396]	STATE?	R:	[05:04:24:815959]	32
T:	[05:04:25:114057]	STATE?	R:	[05:04:25:196167]	32
T:	[05:04:25:420594]	STATE?	R:	[05:04:25:430764]	32
T:	[05:04:25:726525]	STATE?	R:	[05:04:25:731752]	32
T:	[05:04:26:052485]	STATE?	R:	[05:04:26:067964]	32
T:	[05:04:26:358286]	STATE?	R:	[05:04:26:373761]	32
T:	[05:04:26:659409]	STATE?	R:	[05:04:26:659555]	32
T:	[05:04:26:961669]	STATE?	R:	[05:04:26:972284]	32
T:	[05:04:27:273747]	STATE?	R:	[05:04:27:279191]	32
T:	[05:04:27:589504]	STATE?	R:	[05:04:27:589648]	32
T:	[05:04:27:893281]	STATE?	R:	[05:04:27:893456]	32
T:	[05:04:28:198209]	STATE?	R:	[05:04:28:224935]	32
T:	[05:04:28:504057]	STATE?	R:	[05:04:28:509503]	32
T:	[05:04:28:820699]	STATE?	R:	[05:04:28:825969]	32
T:	[05:04:29:137169]	STATE?	R:	[05:04:29:137316]	32
T:	[05:04:29:442439]	STATE?	R:	[05:04:29:457869]	32
T:	[05:04:29:745866]	STATE?	R:	[05:04:29:751114]	32
T:	[05:04:30:047069]	STATE?	R:	[05:04:30:052331]	32
T:	[05:04:30:353068]	STATE?	R:	[05:04:30:353389]	32
T:	[05:04:30:657494]	STATE?	R:	[05:04:30:662761]	32
T:	[05:04:30:974127]	STATE?	R:	[05:04:30:994490]	32
T:	[05:04:31:278994]	STATE?	R:	[05:04:31:284453]	32
T:	[05:04:31:589725]	STATE?	R:	[05:04:31:617488]	32
T:	[05:04:31:895237]	STATE?	R:	[05:04:31:900624]	32
T:	[05:04:32:197847]	STATE?	R:	[05:04:32:203074]	32
T:	[05:04:32:503892]	STATE?	R:	[05:04:32:504041]	32
T:	[05:04:32:807078]	STATE?	R:	[05:04:32:822554]	32
T:	[05:04:33:109329]	STATE?	R:	[05:04:33:109480]	32
T:	[05:04:33:411909]	STATE?	R:	[05:04:33:418117]	32
T:	[05:04:33:716910]	STATE?	R:	[05:04:33:722148]	32
T:	[05:04:34:029351]	STATE?	R:	[05:04:34:039977]	32
T:	[05:04:34:340171]	STATE?	R:	[05:04:34:345403]	32
T:	[05:04:34:651965]	STATE?	R:	[05:04:34:657196]	32
T:	[05:04:34:953520]	STATE?	R:	[05:04:34:963871]	32
T:	[05:04:35:255821]	STATE?	R:	[05:04:35:276468]	32
T:	[05:04:35:561387]	STATE?	R:	[05:04:35:561536]	32
T:	[05:04:35:867545]	STATE?	R:	[05:04:35:872995]	32
T:	[05:04:36:171424]	STATE?	R:	[05:04:36:176673]	32
T:	[05:04:36:480316]	STATE?	R:	[05:04:36:485646]	32
T:	[05:04:36:783676]	STATE?	R:	[05:04:36:783854]	32
T:	[05:04:37:088963]	STATE?	R:	[05:04:37:104757]	32
T:	[05:04:37:439156]	STATE?	R:	[05:04:37:454651]	32
T:	[05:04:37:742324]	STATE?	R:	[05:04:37:742458]	32
T:	[05:04:38:055872]	STATE?	R:	[05:04:38:056013]	32
T:	[05:04:38:376974]	STATE?	R:	[05:04:38:377182]	32
T:	[05:04:38:678043]	STATE?	R:	[05:04:38:683279]	32
T:	[05:04:38:994921]	STATE?	R:	[05:04:39:005545]	32
T:	[05:04:39:307785]	STATE?	R:	[05:04:39:318377]	32
T:	[05:04:39:636586]	STATE?	R:	[05:04:39:667916]	32
T:	[05:04:39:946686]	STATE?	R:	[05:04:39:951895]	32
T:	[05:04:40:249482]	STATE?	R:	[05:04:40:254898]	32
T:	[05:04:40:553884]	STATE?	R:	[05:04:40:559340]	32
T:	[05:04:40:860546]	STATE?	R:	[05:04:40:865797]	32
T:	[05:04:41:175863]	STATE?	R:	[05:04:41:181335]	32
T:	[05:04:41:485484]	STATE?	R:	[05:04:41:490838]	32
T:	[05:04:41:791389]	STATE?	R:	[05:04:41:796604]	32
T:	[05:04:42:107006]	STATE?	R:	[05:04:42:107139]	32
T:	[05:04:42:411841]	STATE?	R:	[05:04:42:417192]	32
T:	[05:04:42:721032]	STATE?	R:	[05:04:42:726479]	32
T:	[05:04:43:027128]	STATE?	R:	[05:04:43:037450]	32
T:	[05:04:43:330553]	STATE?	R:	[05:04:43:351295]	32
T:	[05:04:43:646892]	STATE?	R:	[05:04:43:657522]	32
T:	[05:04:43:963576]	STATE?	R:	[05:04:43:963718]	32
T:	[05:04:44:271904]	STATE?	R:	[05:04:44:282457]	32
T:	[05:04:44:574496]	STATE?	R:	[05:04:44:585314]	32
T:	[05:04:44:885828]	STATE?	R:	[05:04:44:885962]	32
T:	[05:04:45:191816]	STATE?	R:	[05:04:45:191962]	32
T:	[05:04:45:508923]	STATE?	R:	[05:04:45:539893]	32
T:	[05:04:45:813260]	STATE?	R:	[05:04:45:818472]	32
T:	[05:04:46:134552]	STATE?	R:	[05:04:46:134720]	32
T:	[05:04:46:437774]	STATE?	R:	[05:04:46:447918]	32
T:	[05:04:46:740597]	STATE?	R:	[05:04:46:740815]	32
T:	[05:04:47:046334]	STATE?	R:	[05:04:47:046475]	32
T:	[05:04:47:349458]	STATE?	R:	[05:04:47:359824]	32
T:	[05:04:47:653315]	STATE?	R:	[05:04:47:653446]	32
T:	[05:04:47:958978]	STATE?	R:	[05:04:47:969514]	32
T:	[05:04:48:264608]	STATE?	R:	[05:04:48:264885]	32
T:	[05:04:48:570099]	STATE?	R:	[05:04:48:570426]	32
T:	[05:04:48:878143]	STATE?	R:	[05:04:48:878273]	32
T:	[05:04:49:189151]	STATE?	R:	[05:04:49:189282]	32
T:	[05:04:49:491830]	STATE?	R:	[05:04:49:524389]	32
T:	[05:04:49:844148]	STATE?	R:	[05:04:49:862134]	32
T:	[05:04:50:149869]	STATE?	R:	[05:04:50:165267]	32
T:	[05:04:50:459189]	STATE?	R:	[05:04:50:475061]	32
T:	[05:04:50:763392]	STATE?	R:	[05:04:50:768617]	32
T:	[05:04:51:071767]	STATE?	R:	[05:04:51:071906]	32
T:	[05:04:51:377623]	STATE?	R:	[05:04:51:377952]	32
T:	[05:04:51:682048]	STATE?	R:	[05:04:51:682183]	32
T:	[05:04:51:985700]	STATE?	R:	[05:04:51:985831]	32
T:	[05:04:52:287766]	STATE?	R:	[05:04:52:303284]	32
T:	[05:04:52:598777]	STATE?	R:	[05:04:52:609438]	32
T:	[05:04:52:915664]	STATE?	R:	[05:04:52:920884]	32
T:	[05:04:53:225864]	STATE?	R:	[05:04:53:225991]	32
T:	[05:04:53:545093]	STATE?	R:	[05:04:53:545217]	32
T:	[05:04:53:853746]	STATE?	R:	[05:04:53:859369]	32
T:	[05:04:54:157181]	STATE?	R:	[05:04:54:162702]	32
T:	[05:04:54:465380]	STATE?	R:	[05:04:54:480881]	32
T:	[05:04:54:773621]	STATE?	R:	[05:04:54:773753]	32
T:	[05:04:55:078009]	STATE?	R:	[05:04:55:083228]	32
T:	[05:04:55:385149]	STATE?	R:	[05:04:55:385285]	32
T:	[05:04:55:689291]	STATE?	R:	[05:04:55:715448]	32
T:	[05:04:55:999976]	STATE?	R:	[05:04:56:007196]	32
T:	[05:04:56:310461]	STATE?	R:	[05:04:56:310577]	32
T:	[05:04:56:616529]	STATE?	R:	[05:04:56:621901]	32
T:	[05:04:56:922770]	STATE?	R:	[05:04:56:922898]	32
T:	[05:04:57:227939]	STATE?	R:	[05:04:57:233186]	32
T:	[05:04:57:534081]	STATE?	R:	[05:04:57:534221]	32
T:	[05:04:57:837948]	STATE?	R:	[05:04:57:848489]	32
T:	[05:04:58:147561]	STATE?	R:	[05:04:58:158164]	32
T:	[05:04:58:451220]	STATE?	R:	[05:04:58:461742]	32
T:	[05:04:58:752440]	STATE?	R:	[05:04:58:762731]	32
T:	[05:04:59:054546]	STATE?	R:	[05:04:59:080434]	32
T:	[05:04:59:376469]	STATE?	R:	[05:04:59:381696]	32
T:	[05:04:59:679477]	STATE?	R:	[05:04:59:690032]	32
T:	[05:04:59:983532]	STATE?	R:	[05:04:59:983711]	32
T:	[05:05:00:287322]	STATE?	R:	[05:05:00:292623]	32
T:	[05:05:00:599142]	STATE?	R:	[05:05:00:599325]	32
T:	[05:05:00:908745]	STATE?	R:	[05:05:00:924374]	32
T:	[05:05:01:209768]	STATE?	R:	[05:05:01:215035]	32
T:	[05:05:01:519447]	STATE?	R:	[05:05:01:519593]	32
T:	[05:05:01:825469]	STATE?	R:	[05:05:01:851365]	32
T:	[05:05:02:135964]	STATE?	R:	[05:05:02:151317]	32
T:	[05:05:02:437104]	STATE?	R:	[05:05:02:437255]	32
T:	[05:05:02:743016]	STATE?	R:	[05:05:02:743158]	32
T:	[05:05:03:048613]	STATE?	R:	[05:05:03:059161]	32
T:	[05:05:03:372378]	STATE?	R:	[05:05:03:388803]	32
T:	[05:05:03:676194]	STATE?	R:	[05:05:03:681419]	32
T:	[05:05:03:980499]	STATE?	R:	[05:05:03:980667]	32
T:	[05:05:04:286159]	STATE?	R:	[05:05:04:286527]	32
T:	[05:05:04:597638]	STATE?	R:	[05:05:04:597833]	32
T:	[05:05:04:901701]	STATE?	R:	[05:05:04:901833]	32
T:	[05:05:05:218261]	STATE?	R:	[05:05:05:218397]	32
T:	[05:05:05:523660]	STATE?	R:	[05:05:05:534108]	32
T:	[05:05:05:825807]	STATE?	R:	[05:05:05:831034]	32
T:	[05:05:06:127221]	STATE?	R:	[05:05:06:137601]	32
T:	[05:05:06:432420]	STATE?	R:	[05:05:06:443059]	32
T:	[05:05:06:738518]	STATE?	R:	[05:05:06:743841]	32
T:	[05:05:07:057084]	STATE?	R:	[05:05:07:057569]	32
T:	[05:05:07:364372]	STATE?	R:	[05:05:07:364503]	32
T:	[05:05:07:677417]	STATE?	R:	[05:05:07:677552]	32
T:	[05:05:07:992431]	STATE?	R:	[05:05:07:992563]	32
T:	[05:05:08:296388]	STATE?	R:	[05:05:08:306924]	32
T:	[05:05:08:603008]	STATE?	R:	[05:05:08:603331]	32
T:	[05:05:08:920045]	STATE?	R:	[05:05:08:925258]	32
T:	[05:05:09:225714]	STATE?	R:	[05:05:09:230939]	32
T:	[05:05:09:532394]	STATE?	R:	[05:05:09:532526]	32
T:	[05:05:09:836950]	STATE?	R:	[05:05:09:842171]	32
T:	[05:05:10:147028]	STATE?	R:	[05:05:10:167650]	32
T:	[05:05:10:448951]	STATE?	R:	[05:05:10:449325]	32
T:	[05:05:10:759995]	STATE?	R:	[05:05:10:775247]	32
T:	[05:05:11:066170]	STATE?	R:	[05:05:11:071463]	32
T:	[05:05:11:369548]	STATE?	R:	[05:05:11:369687]	32
T:	[05:05:11:681260]	STATE?	R:	[05:05:11:691750]	32
T:	[05:05:12:000637]	STATE?	R:	[05:05:12:022018]	32
T:	[05:05:12:302688]	STATE?	R:	[05:05:12:313014]	32
T:	[05:05:12:603849]	STATE?	R:	[05:05:12:603990]	32
T:	[05:05:12:908304]	STATE?	R:	[05:05:12:928980]	32
T:	[05:05:13:215255]	STATE?	R:	[05:05:13:215406]	32
T:	[05:05:13:526493]	STATE?	R:	[05:05:13:526633]	32
T:	[05:05:13:832135]	STATE?	R:	[05:05:13:837595]	32
T:	[05:05:14:135218]	STATE?	R:	[05:05:14:140438]	32
T:	[05:05:14:436547]	STATE?	R:	[05:05:14:436681]	32
T:	[05:05:14:748300]	STATE?	R:	[05:05:14:753523]	32
T:	[05:05:15:054621]	STATE?	R:	[05:05:15:054790]	32
T:	[05:05:15:377026]	STATE?	R:	[05:05:15:382232]	32
T:	[05:05:15:687761]	STATE?	R:	[05:05:15:687899]	32
T:	[05:05:15:988606]	STATE?	R:	[05:05:16:000875]	32
T:	[05:05:16:297282]	STATE?	R:	[05:05:16:302677]	32
T:	[05:05:16:606527]	STATE?	R:	[05:05:16:611840]	32
T:	[05:05:16:908719]	STATE?	R:	[05:05:16:919296]	32
T:	[05:05:17:221225]	STATE?	R:	[05:05:17:221353]	32
T:	[05:05:17:527727]	STATE?	R:	[05:05:17:532929]	32
T:	[05:05:17:830347]	STATE?	R:	[05:05:17:830485]	32
T:	[05:05:18:135143]	STATE?	R:	[05:05:18:135274]	32
T:	[05:05:18:441132]	STATE?	R:	[05:05:18:441272]	32
T:	[05:05:18:746329]	STATE?	R:	[05:05:18:756683]	32
T:	[05:05:19:049844]	STATE?	R:	[05:05:19:060289]	32
T:	[05:05:19:351598]	STATE?	R:	[05:05:19:351913]	32
T:	[05:05:19:654797]	STATE?	R:	[05:05:19:664951]	32
T:	[05:05:19:956263]	STATE?	R:	[05:05:19:956597]	32
T:	[05:05:20:261617]	STATE?	R:	[05:05:20:261966]	32
T:	[05:05:20:562921]	STATE?	R:	[05:05:20:563217]	32
T:	[05:05:20:866248]	STATE?	R:	[05:05:20:876398]	32
T:	[05:05:21:171843]	STATE?	R:	[05:05:21:181963]	32
T:	[05:05:21:483983]	STATE?	R:	[05:05:21:484318]	32
T:	[05:05:21:794444]	STATE?	R:	[05:05:21:799906]	32
T:	[05:05:22:100050]	STATE?	R:	[05:05:22:100236]	32
T:	[05:05:22:411709]	STATE?	R:	[05:05:22:411850]	32
T:	[05:05:22:714104]	STATE?	R:	[05:05:22:724657]	32
T:	[05:05:23:023486]	STATE?	R:	[05:05:23:043828]	32
T:	[05:05:23:343420]	STATE?	R:	[05:05:23:343550]	32
T:	[05:05:23:665670]	STATE?	R:	[05:05:23:665809]	32
T:	[05:05:23:984423]	STATE?	R:	[05:05:24:000006]	32
T:	[05:05:24:295633]	STATE?	R:	[05:05:24:306134]	32
T:	[05:05:24:599803]	STATE?	R:	[05:05:24:599938]	32
T:	[05:05:24:903873]	STATE?	R:	[05:05:24:904301]	32
T:	[05:05:25:220134]	STATE?	R:	[05:05:25:220270]	32
T:	[05:05:25:524878]	STATE?	R:	[05:05:25:525009]	32
T:	[05:05:25:826164]	STATE?	R:	[05:05:25:826295]	32
T:	[05:05:26:131403]	STATE?	R:	[05:05:26:147201]	32
T:	[05:05:26:432760]	STATE?	R:	[05:05:26:432901]	32
T:	[05:05:26:770052]	STATE?	R:	[05:05:26:791976]	32
T:	[05:05:27:072285]	STATE?	R:	[05:05:27:072413]	32
T:	[05:05:27:402699]	STATE?	R:	[05:05:27:402838]	32
T:	[05:05:27:709107]	STATE?	R:	[05:05:27:714623]	32
T:	[05:05:28:012342]	STATE?	R:	[05:05:28:028273]	32
T:	[05:05:28:316278]	STATE?	R:	[05:05:28:316412]	32
T:	[05:05:28:620208]	STATE?	R:	[05:05:28:635654]	32
T:	[05:05:28:934451]	STATE?	R:	[05:05:28:934589]	32
T:	[05:05:29:236090]	STATE?	R:	[05:05:29:257009]	32
T:	[05:05:29:540581]	STATE?	R:	[05:05:29:545842]	32
T:	[05:05:29:844473]	STATE?	R:	[05:05:29:854797]	32
T:	[05:05:30:146346]	STATE?	R:	[05:05:30:146776]	32
T:	[05:05:30:452895]	STATE?	R:	[05:05:30:458129]	32
T:	[05:05:30:760946]	STATE?	R:	[05:05:30:766472]	32
T:	[05:05:31:108289]	STATE?	R:	[05:05:31:108469]	32
T:	[05:05:31:413263]	STATE?	R:	[05:05:31:423597]	32
T:	[05:05:31:721221]	STATE?	R:	[05:05:31:721359]	32
T:	[05:05:32:030553]	STATE?	R:	[05:05:32:030746]	32
T:	[05:05:32:340403]	STATE?	R:	[05:05:32:350861]	32
T:	[05:05:32:642041]	STATE?	R:	[05:05:32:642194]	32
T:	[05:05:32:944798]	STATE?	R:	[05:05:32:944941]	32
T:	[05:05:33:255278]	STATE?	R:	[05:05:33:255410]	32
T:	[05:05:33:563398]	STATE?	R:	[05:05:33:563530]	32
T:	[05:05:33:872812]	STATE?	R:	[05:05:33:872945]	32
T:	[05:05:34:176328]	STATE?	R:	[05:05:34:176463]	32
T:	[05:05:34:480539]	STATE?	R:	[05:05:34:480673]	32
T:	[05:05:34:787774]	STATE?	R:	[05:05:34:787906]	32
T:	[05:05:35:092573]	STATE?	R:	[05:05:35:092716]	32
T:	[05:05:35:397031]	STATE?	R:	[05:05:35:397173]	32
T:	[05:05:35:709244]	STATE?	R:	[05:05:35:709376]	32
T:	[05:05:36:014362]	STATE?	R:	[05:05:36:030353]	32
T:	[05:05:36:320534]	STATE?	R:	[05:05:36:325755]	32
T:	[05:05:36:631469]	STATE?	R:	[05:05:36:636693]	32
T:	[05:05:36:936612]	STATE?	R:	[05:05:36:936737]	32
T:	[05:05:37:238493]	STATE?	R:	[05:05:37:238622]	32
T:	[05:05:37:543047]	STATE?	R:	[05:05:37:553625]	32
T:	[05:05:37:846929]	STATE?	R:	[05:05:37:852142]	32
T:	[05:05:38:153045]	STATE?	R:	[05:05:38:153173]	32
T:	[05:05:38:459033]	STATE?	R:	[05:05:38:459178]	32
T:	[05:05:38:769707]	STATE?	R:	[05:05:38:769837]	32
T:	[05:05:39:076482]	STATE?	R:	[05:05:39:076620]	32
T:	[05:05:39:399800]	STATE?	R:	[05:05:39:411325]	32
T:	[05:05:39:710981]	STATE?	R:	[05:05:39:716193]	32
T:	[05:05:40:013243]	STATE?	R:	[05:05:40:049073]	32
T:	[05:05:40:323607]	STATE?	R:	[05:05:40:323745]	32
T:	[05:05:40:624908]	STATE?	R:	[05:05:40:635342]	32
T:	[05:05:40:928062]	STATE?	R:	[05:05:40:933280]	32
T:	[05:05:41:236081]	STATE?	R:	[05:05:41:241550]	32
T:	[05:05:41:537487]	STATE?	R:	[05:05:41:537617]	32
T:	[05:05:41:840053]	STATE?	R:	[05:05:41:845297]	32
T:	[05:05:42:143521]	STATE?	R:	[05:05:42:159033]	32
T:	[05:05:42:449968]	STATE?	R:	[05:05:42:470713]	32
T:	[05:05:42:771180]	STATE?	R:	[05:05:42:771312]	32
T:	[05:05:43:077335]	STATE?	R:	[05:05:43:077528]	32
T:	[05:05:43:387587]	STATE?	R:	[05:05:43:387722]	32
T:	[05:05:43:703857]	STATE?	R:	[05:05:43:724454]	32
T:	[05:05:44:037472]	STATE?	R:	[05:05:44:037631]	32
T:	[05:05:44:347425]	STATE?	R:	[05:05:44:347570]	32
T:	[05:05:44:648767]	STATE?	R:	[05:05:44:648898]	32
T:	[05:05:44:965577]	STATE?	R:	[05:05:44:975939]	32
T:	[05:05:45:271358]	STATE?	R:	[05:05:45:271717]	32
T:	[05:05:45:576561]	STATE?	R:	[05:05:45:576692]	32
T:	[05:05:45:882357]	STATE?	R:	[05:05:45:918713]	32
T:	[05:05:46:194993]	STATE?	R:	[05:05:46:200317]	32
T:	[05:05:46:496734]	STATE?	R:	[05:05:46:506893]	32
T:	[05:05:46:801329]	STATE?	R:	[05:05:46:801461]	32
T:	[05:05:47:130120]	STATE?	R:	[05:05:47:130263]	32
T:	[05:05:47:433090]	STATE?	R:	[05:05:47:433221]	32
T:	[05:05:47:738277]	STATE?	R:	[05:05:47:743592]	32
T:	[05:05:48:040066]	STATE?	R:	[05:05:48:045286]	32
T:	[05:05:48:342640]	STATE?	R:	[05:05:48:348110]	32
T:	[05:05:48:648577]	STATE?	R:	[05:05:48:653793]	32
T:	[05:05:48:969728]	STATE?	R:	[05:05:48:970056]	32
T:	[05:05:49:271074]	STATE?	R:	[05:05:49:276396]	32
T:	[05:05:49:572608]	STATE?	R:	[05:05:49:572925]	32
T:	[05:05:49:874525]	STATE?	R:	[05:05:49:880168]	32
T:	[05:05:50:196180]	STATE?	R:	[05:05:50:211731]	32
T:	[05:05:50:498502]	STATE?	R:	[05:05:50:503717]	32
T:	[05:05:50:803459]	STATE?	R:	[05:05:50:814161]	32
T:	[05:05:51:133525]	STATE?	R:	[05:05:51:133650]	32
T:	[05:05:51:439803]	STATE?	R:	[05:05:51:439951]	32
T:	[05:05:51:745613]	STATE?	R:	[05:05:51:755886]	32
T:	[05:05:52:066418]	STATE?	R:	[05:05:52:076743]	32
T:	[05:05:52:371768]	STATE?	R:	[05:05:52:377238]	32
T:	[05:05:52:673277]	STATE?	R:	[05:05:52:673411]	32
T:	[05:05:52:975472]	STATE?	R:	[05:05:52:975714]	32
T:	[05:05:53:289360]	STATE?	R:	[05:05:53:289488]	32
T:	[05:05:53:590858]	STATE?	R:	[05:05:53:591001]	32
T:	[05:05:53:916183]	STATE?	R:	[05:05:53:921399]	32
T:	[05:05:54:221008]	STATE?	R:	[05:05:54:221136]	32
T:	[05:05:54:526777]	STATE?	R:	[05:05:54:532056]	32
T:	[05:05:54:828839]	STATE?	R:	[05:05:54:834245]	32
T:	[05:05:55:133950]	STATE?	R:	[05:05:55:144121]	32
T:	[05:05:55:440168]	STATE?	R:	[05:05:55:450482]	32
T:	[05:05:55:746430]	STATE?	R:	[05:05:55:746567]	32
T:	[05:05:56:050157]	STATE?	R:	[05:05:56:050453]	32
T:	[05:05:56:364702]	STATE?	R:	[05:05:56:364841]	32
T:	[05:05:56:669275]	STATE?	R:	[05:05:56:674587]	32
T:	[05:05:56:979840]	STATE?	R:	[05:05:56:990204]	32
T:	[05:05:57:289246]	STATE?	R:	[05:05:57:294644]	32
T:	[05:05:57:609395]	STATE?	R:	[05:05:57:619758]	32
T:	[05:05:57:911691]	STATE?	R:	[05:05:57:911845]	32
T:	[05:05:58:217941]	STATE?	R:	[05:05:58:218094]	32
T:	[05:05:58:532379]	STATE?	R:	[05:05:58:532527]	32
T:	[05:05:58:842896]	STATE?	R:	[05:05:58:843042]	32
T:	[05:05:59:148125]	STATE?	R:	[05:05:59:148275]	32
T:	[05:05:59:453858]	STATE?	R:	[05:05:59:453998]	32
T:	[05:05:59:758148]	STATE?	R:	[05:05:59:773631]	32
T:	[05:06:00:060867]	STATE?	R:	[05:06:00:066098]	32
T:	[05:06:00:367102]	STATE?	R:	[05:06:00:377672]	32
T:	[05:06:00:682450]	STATE?	R:	[05:06:00:682712]	32
T:	[05:06:00:986106]	STATE?	R:	[05:06:00:986262]	32
T:	[05:06:01:308777]	STATE?	R:	[05:06:01:324505]	32
T:	[05:06:01:611596]	STATE?	R:	[05:06:01:622299]	32
T:	[05:06:01:914232]	STATE?	R:	[05:06:01:914423]	32
T:	[05:06:02:220246]	STATE?	R:	[05:06:02:230657]	32
T:	[05:06:02:526621]	STATE?	R:	[05:06:02:526954]	32
T:	[05:06:02:834038]	STATE?	R:	[05:06:02:839268]	32
T:	[05:06:03:140286]	STATE?	R:	[05:06:03:140539]	32
T:	[05:06:03:442147]	STATE?	R:	[05:06:03:442293]	32
T:	[05:06:03:751215]	STATE?	R:	[05:06:03:771544]	32
T:	[05:06:04:057202]	STATE?	R:	[05:06:04:062581]	32
T:	[05:06:04:358305]	STATE?	R:	[05:06:04:373735]	32
T:	[05:06:04:662442]	STATE?	R:	[05:06:04:678328]	32
T:	[05:06:04:965804]	STATE?	R:	[05:06:04:983322]	32
